"plec","waga","wiek","wojewodztwo","podregion66","godzin_internetu","rok"
"kobieta",1.6094985554781,"do 24 lat","Łódzkie","PIOTRKOWSKI",2,"2013"
"mężczyzna",0.660232409721795,"45-59 lat","Łódzkie","SKIERNIEWICKI",50,"2013"
"kobieta",0.61520078209923,"45-59 lat","Łódzkie","SKIERNIEWICKI",2,"2013"
"mężczyzna",0.860002393608,"35-44 lata","Łódzkie","SKIERNIEWICKI",3,"2013"
"kobieta",0.810348581061,"35-44 lata","Łódzkie","SKIERNIEWICKI",20,"2013"
"kobieta",0.463710820143,"35-44 lata","Łódzkie","SKIERNIEWICKI",10,"2013"
"kobieta",0.632521729011375,"do 24 lat","Łódzkie","SKIERNIEWICKI",2,"2013"
"kobieta",0.6024016466775,"do 24 lat","Łódzkie","SKIERNIEWICKI",10,"2013"
"kobieta",1.524836823774,"25-34 lata","Łódzkie","SKIERNIEWICKI",8,"2013"
"mężczyzna",1.78343139848738,"25-34 lata","Łódzkie","SKIERNIEWICKI",10,"2013"
"mężczyzna",1.951486383351,"do 24 lat","Łódzkie","SKIERNIEWICKI",10,"2013"
"mężczyzna",1.8378732990735,"35-44 lata","Łódzkie","SKIERNIEWICKI",10,"2013"
"kobieta",1.5107851286205,"35-44 lata","Łódzkie","SKIERNIEWICKI",2,"2013"
"mężczyzna",1.951486383351,"do 24 lat","Łódzkie","SKIERNIEWICKI",12,"2013"
"kobieta",0.592607331135,"35-44 lata","Łódzkie","SIERADZKI",18,"2013"
"kobieta",0.718997434323,"do 24 lat","Łódzkie","SIERADZKI",30,"2013"
"mężczyzna",0.900054165666,"35-44 lata","Łódzkie","SIERADZKI",5,"2013"
"kobieta",0.8480881723995,"35-44 lata","Łódzkie","SIERADZKI",1,"2013"
"kobieta",1.028966292906,"do 24 lat","Łódzkie","SIERADZKI",5,"2013"
"mężczyzna",1.140614657982,"do 24 lat","Łódzkie","SIERADZKI",7,"2013"
"mężczyzna",0.8460736764075,"25-34 lata","Łódzkie","SIERADZKI",2,"2013"
"kobieta",0.931231077583275,"do 24 lat","Łódzkie","SIERADZKI",20,"2013"
"mężczyzna",1.616988303222,"45-59 lat","Łódzkie","SKIERNIEWICKI",10,"2013"
"kobieta",0.459017165507562,"45-59 lat","Łódzkie","SKIERNIEWICKI",15,"2013"
"mężczyzna",1.2281070298392,"25-34 lata","Łódzkie","SKIERNIEWICKI",14,"2013"
"mężczyzna",1.8373306344555,"25-34 lata","Łódzkie","SKIERNIEWICKI",20,"2013"
"kobieta",1.6494671710155,"25-34 lata","Łódzkie","SKIERNIEWICKI",10,"2013"
"kobieta",0.3064054259925,"45-59 lat","Łódzkie","SKIERNIEWICKI",1,"2013"
"kobieta",0.3975730818165,"do 24 lat","Łódzkie","SKIERNIEWICKI",20,"2013"
"mężczyzna",1.274293644924,"45-59 lat","Łódzkie","SKIERNIEWICKI",3,"2013"
"mężczyzna",1.67926907229638,"do 24 lat","Łódzkie","SKIERNIEWICKI",6,"2013"
"kobieta",1.608448167597,"do 24 lat","Łódzkie","SKIERNIEWICKI",10,"2013"
"kobieta",1.4944608789768,"25-34 lata","Łódzkie","SKIERNIEWICKI",3,"2013"
"mężczyzna",1.276895702247,"25-34 lata","Łódzkie","SKIERNIEWICKI",3,"2013"
"kobieta",0.998395535415,"45-59 lat","Łódzkie","SKIERNIEWICKI",10,"2013"
"kobieta",1.146336060843,"25-34 lata","Łódzkie","SKIERNIEWICKI",10,"2013"
"mężczyzna",0.955462147866366,"do 24 lat","Łódzkie","ŁÓDZKI",4,"2013"
"mężczyzna",0.5170744676055,"45-59 lat","Łódzkie","PIOTRKOWSKI",10,"2013"
"kobieta",0.5030022761265,"45-59 lat","Łódzkie","PIOTRKOWSKI",4,"2013"
"kobieta",1.0968335306985,"35-44 lata","Łódzkie","PIOTRKOWSKI",1,"2013"
"mężczyzna",1.5802115609344,"25-34 lata","Łódzkie","PIOTRKOWSKI",10,"2013"
"kobieta",1.41863741659233,"25-34 lata","Łódzkie","PIOTRKOWSKI",10,"2013"
"kobieta",0.393420030454326,"45-59 lat","Łódzkie","PIOTRKOWSKI",0,"2013"
"mężczyzna",0.404427099912444,"45-59 lat","Łódzkie","PIOTRKOWSKI",2,"2013"
"mężczyzna",1.394905736352,"do 24 lat","Łódzkie","ŁÓDZKI",25,"2013"
"mężczyzna",0.499760928651,"65+ lat","Łódzkie","ŁÓDZKI",15,"2013"
"kobieta",0.5063675775705,"65+ lat","Łódzkie","ŁÓDZKI",4,"2013"
"mężczyzna",0.469430270973,"45-59 lat","Łódzkie","SIERADZKI",2,"2013"
"kobieta",0.754960411975284,"do 24 lat","Łódzkie","SIERADZKI",21,"2013"
"kobieta",0.6707324918325,"do 24 lat","Łódzkie","SIERADZKI",8,"2013"
"mężczyzna",0.661121667204,"25-34 lata","Łódzkie","SIERADZKI",2,"2013"
"kobieta",1.11447182124235,"do 24 lat","Łódzkie","PIOTRKOWSKI",20,"2013"
"kobieta",1.157849139681,"25-34 lata","Łódzkie","PIOTRKOWSKI",21,"2013"
"mężczyzna",1.22917386553351,"35-44 lata","Łódzkie","PIOTRKOWSKI",2,"2013"
"mężczyzna",0.881742523980735,"45-59 lat","Łódzkie","PIOTRKOWSKI",20,"2013"
"kobieta",0.8478851611755,"35-44 lata","Łódzkie","PIOTRKOWSKI",0,"2013"
"kobieta",1.261131099891,"35-44 lata","Łódzkie","PIOTRKOWSKI",20,"2013"
"kobieta",1.261131099891,"35-44 lata","Łódzkie","PIOTRKOWSKI",13,"2013"
"mężczyzna",1.52015486766034,"35-44 lata","Łódzkie","PIOTRKOWSKI",20,"2013"
"kobieta",0.7638131380365,"45-59 lat","Łódzkie","PIOTRKOWSKI",5,"2013"
"mężczyzna",0.4687695084795,"45-59 lat","Łódzkie","PIOTRKOWSKI",5,"2013"
"mężczyzna",0.59355045491265,"35-44 lata","Łódzkie","PIOTRKOWSKI",10,"2013"
"mężczyzna",0.850648261056,"45-59 lat","Łódzkie","PIOTRKOWSKI",4,"2013"
"mężczyzna",0.6932901620685,"35-44 lata","Łódzkie","PIOTRKOWSKI",2,"2013"
"kobieta",0.6806585694675,"45-59 lat","Łódzkie","PIOTRKOWSKI",1,"2013"
"kobieta",1.3685894304255,"25-34 lata","Łódzkie","PIOTRKOWSKI",35,"2013"
"mężczyzna",1.25248123084334,"45-59 lat","Łódzkie","PIOTRKOWSKI",5,"2013"
"kobieta",1.3685894304255,"25-34 lata","Łódzkie","PIOTRKOWSKI",32,"2013"
"kobieta",1.259346943557,"45-59 lat","Łódzkie","PIOTRKOWSKI",8,"2013"
"kobieta",1.237892170836,"60-64 lata","Łódzkie","PIOTRKOWSKI",4,"2013"
"mężczyzna",1.417853812788,"25-34 lata","Łódzkie","PIOTRKOWSKI",16,"2013"
"mężczyzna",1.33032118029142,"45-59 lat","Łódzkie","PIOTRKOWSKI",14,"2013"
"mężczyzna",1.52907814793003,"do 24 lat","Łódzkie","PIOTRKOWSKI",7,"2013"
"mężczyzna",1.44360500574,"25-34 lata","Łódzkie","PIOTRKOWSKI",4,"2013"
"kobieta",1.2959992536285,"25-34 lata","Łódzkie","PIOTRKOWSKI",5,"2013"
"kobieta",1.464591291021,"do 24 lat","Łódzkie","PIOTRKOWSKI",7,"2013"
"kobieta",0.84734271128091,"35-44 lata","Łódzkie","SIERADZKI",8,"2013"
"mężczyzna",1.0591183397475,"do 24 lat","Łódzkie","SIERADZKI",50,"2013"
"mężczyzna",0.813719738598,"35-44 lata","Łódzkie","SIERADZKI",0,"2013"
"kobieta",0.76673825649,"35-44 lata","Łódzkie","SIERADZKI",2,"2013"
"mężczyzna",0.496148828023608,"45-59 lat","Łódzkie","SIERADZKI",1,"2013"
"kobieta",1.968890691747,"25-34 lata","Łódzkie","SIERADZKI",5,"2013"
"mężczyzna",0.9760155,"do 24 lat","Łódzkie","SIERADZKI",8,"2013"
"mężczyzna",0.4324012189185,"60-64 lata","Łódzkie","SIERADZKI",25,"2013"
"kobieta",0.4113622288005,"45-59 lat","Łódzkie","SIERADZKI",0,"2013"
"kobieta",0.3827844949605,"do 24 lat","Łódzkie","SIERADZKI",5,"2013"
"kobieta",0.3827844949605,"do 24 lat","Łódzkie","SIERADZKI",8,"2013"
"kobieta",0.3827844949605,"do 24 lat","Łódzkie","SIERADZKI",6,"2013"
"kobieta",2.795802255843,"25-34 lata","Łódzkie","SIERADZKI",2,"2013"
"mężczyzna",3.1142263367025,"25-34 lata","Łódzkie","SIERADZKI",3,"2013"
"mężczyzna",0.919817558182368,"35-44 lata","Łódzkie","SIERADZKI",1,"2013"
"kobieta",0.756116674113762,"35-44 lata","Łódzkie","SIERADZKI",2,"2013"
"mężczyzna",1.327763678076,"45-59 lat","Łódzkie","SIERADZKI",3,"2013"
"mężczyzna",1.545803588745,"25-34 lata","Łódzkie","SIERADZKI",2,"2013"
"kobieta",1.26757167977318,"35-44 lata","Łódzkie","SIERADZKI",2,"2013"
"kobieta",0.6404701552395,"35-44 lata","Łódzkie","SIERADZKI",1,"2013"
"kobieta",0.832027837347,"do 24 lat","Łódzkie","SIERADZKI",8,"2013"
"kobieta",1.3855681960635,"25-34 lata","Łódzkie","SKIERNIEWICKI",4,"2013"
"mężczyzna",1.46626808565,"35-44 lata","Łódzkie","SKIERNIEWICKI",20,"2013"
"kobieta",0.8938086424815,"35-44 lata","Łódzkie","SKIERNIEWICKI",1,"2013"
"mężczyzna",1.08732030762,"35-44 lata","Łódzkie","SKIERNIEWICKI",1,"2013"
"kobieta",1.1611373359005,"do 24 lat","Łódzkie","SKIERNIEWICKI",11,"2013"
"kobieta",1.76345781712902,"25-34 lata","Łódzkie","SKIERNIEWICKI",3,"2013"
"mężczyzna",2.1121551269145,"25-34 lata","Łódzkie","SKIERNIEWICKI",9,"2013"
"mężczyzna",1.186881696744,"45-59 lat","Łódzkie","SKIERNIEWICKI",6,"2013"
"mężczyzna",0.943746475539,"35-44 lata","Łódzkie","SKIERNIEWICKI",5,"2013"
"kobieta",0.7757868961905,"35-44 lata","Łódzkie","SKIERNIEWICKI",2,"2013"
"kobieta",1.0078170130365,"do 24 lat","Łódzkie","SKIERNIEWICKI",15,"2013"
"kobieta",1.0078170130365,"do 24 lat","Łódzkie","SKIERNIEWICKI",6,"2013"
"mężczyzna",1.9600099267125,"35-44 lata","Łódzkie","SKIERNIEWICKI",0,"2013"
"kobieta",1.611184915059,"35-44 lata","Łódzkie","SKIERNIEWICKI",0,"2013"
"mężczyzna",2.081173466898,"do 24 lat","Łódzkie","SKIERNIEWICKI",8,"2013"
"kobieta",0.594068572740825,"45-59 lat","Łódzkie","PIOTRKOWSKI",10,"2013"
"kobieta",0.6917591841552,"do 24 lat","Łódzkie","PIOTRKOWSKI",10,"2013"
"kobieta",0.895035493965,"25-34 lata","Łódzkie","PIOTRKOWSKI",20,"2013"
"mężczyzna",1.0832122583805,"25-34 lata","Łódzkie","PIOTRKOWSKI",10,"2013"
"kobieta",0.848212126368,"45-59 lat","Łódzkie","PIOTRKOWSKI",5,"2013"
"mężczyzna",1.1247495260295,"do 24 lat","Łódzkie","PIOTRKOWSKI",14,"2013"
"kobieta",1.2496111011031,"35-44 lata","Łódzkie","PIOTRKOWSKI",1,"2013"
"kobieta",1.3363867750185,"35-44 lata","Łódzkie","SIERADZKI",3,"2013"
"mężczyzna",1.7262151738425,"do 24 lat","Łódzkie","SIERADZKI",5,"2013"
"mężczyzna",1.8361535597625,"25-34 lata","Łódzkie","SIERADZKI",6,"2013"
"kobieta",1.4339629486155,"35-44 lata","Łódzkie","SIERADZKI",8,"2013"
"kobieta",0.988390939285056,"35-44 lata","Łódzkie","SIERADZKI",1,"2013"
"kobieta",0.872965831479,"25-34 lata","Łódzkie","SIERADZKI",3,"2013"
"mężczyzna",1.095589110936,"35-44 lata","Łódzkie","SIERADZKI",0,"2013"
"kobieta",0.900606590439,"35-44 lata","Łódzkie","SIERADZKI",2,"2013"
"kobieta",1.1699683241445,"do 24 lat","Łódzkie","SIERADZKI",14,"2013"
"kobieta",1.460456889363,"do 24 lat","Łódzkie","SIERADZKI",15,"2013"
"kobieta",1.124215645551,"35-44 lata","Łódzkie","SIERADZKI",7,"2013"
"mężczyzna",1.367610486879,"35-44 lata","Łódzkie","SIERADZKI",7,"2013"
"mężczyzna",0.7579707092535,"65+ lat","Łódzkie","SIERADZKI",2,"2013"
"kobieta",0.7048657058985,"35-44 lata","Łódzkie","SIERADZKI",2,"2013"
"mężczyzna",0.748055367789,"35-44 lata","Łódzkie","SIERADZKI",10,"2013"
"kobieta",0.855077419395,"45-59 lat","Łódzkie","SIERADZKI",2,"2013"
"mężczyzna",1.103727128175,"do 24 lat","Łódzkie","SIERADZKI",10,"2013"
"mężczyzna",0.917667341379,"45-59 lat","Łódzkie","SIERADZKI",48,"2013"
"kobieta",0.9956890444335,"do 24 lat","Łódzkie","SIERADZKI",10,"2013"
"mężczyzna",1.0066516505295,"do 24 lat","Łódzkie","SIERADZKI",9,"2013"
"kobieta",0.6824036851815,"60-64 lata","Łódzkie","SIERADZKI",2,"2013"
"mężczyzna",0.7147976396265,"45-59 lat","Łódzkie","SIERADZKI",40,"2013"
"kobieta",0.751559263434,"45-59 lat","Łódzkie","SIERADZKI",10,"2013"
"mężczyzna",0.806571401076,"45-59 lat","Łódzkie","SIERADZKI",2,"2013"
"kobieta",0.875148202137,"do 24 lat","Łódzkie","SIERADZKI",5,"2013"
"kobieta",1.05972778334601,"25-34 lata","Łódzkie","SIERADZKI",1,"2013"
"mężczyzna",1.04554596580605,"35-44 lata","Łódzkie","SIERADZKI",10,"2013"
"mężczyzna",0.664761804852645,"45-59 lat","Łódzkie","SIERADZKI",5,"2013"
"mężczyzna",1.132904135532,"do 24 lat","Łódzkie","SIERADZKI",5,"2013"
"kobieta",1.785967818768,"25-34 lata","Łódzkie","ŁÓDZKI",2,"2013"
"kobieta",0.559049966214,"do 24 lat","Łódzkie","ŁÓDZKI",20,"2013"
"mężczyzna",0.4877354416755,"45-59 lat","Łódzkie","ŁÓDZKI",6,"2013"
"kobieta",0.456080330964,"45-59 lat","Łódzkie","ŁÓDZKI",8,"2013"
"kobieta",0.907097093514,"35-44 lata","Łódzkie","ŁÓDZKI",3,"2013"
"mężczyzna",0.962679224208,"35-44 lata","Łódzkie","ŁÓDZKI",70,"2013"
"kobieta",1.6168311647265,"25-34 lata","Łódzkie","ŁÓDZKI",14,"2013"
"kobieta",1.3195700279535,"do 24 lat","Łódzkie","ŁÓDZKI",3,"2013"
"kobieta",0.7718203691985,"35-44 lata","Łódzkie","ŁÓDZKI",4,"2013"
"mężczyzna",0.819113200251,"35-44 lata","Łódzkie","ŁÓDZKI",5,"2013"
"mężczyzna",0.797096242602,"25-34 lata","Łódzkie","ŁÓDZKI",24,"2013"
"mężczyzna",0.966464212317,"45-59 lat","Łódzkie","ŁÓDZKI",9,"2013"
"kobieta",0.9401615706075,"45-59 lat","Łódzkie","ŁÓDZKI",4,"2013"
"mężczyzna",1.51292437500965,"25-34 lata","Łódzkie","ŁÓDZKI",0,"2013"
"kobieta",1.47633534705032,"25-34 lata","Łódzkie","ŁÓDZKI",5,"2013"
"mężczyzna",0.93747223797849,"25-34 lata","Łódzkie","ŁÓDZKI",8,"2013"
"kobieta",0.650429483770554,"60-64 lata","Łódzkie","ŁÓDZKI",4,"2013"
"mężczyzna",0.669672164209548,"60-64 lata","Łódzkie","ŁÓDZKI",20,"2013"
"mężczyzna",2.1992937907545,"25-34 lata","Łódzkie","M. ŁÓDŹ",10,"2013"
"kobieta",1.9798171852695,"45-59 lat","Łódzkie","M. ŁÓDŹ",10,"2013"
"mężczyzna",2.1247359667095,"45-59 lat","Łódzkie","M. ŁÓDŹ",10,"2013"
"kobieta",0.79556873930388,"45-59 lat","Łódzkie","M. ŁÓDŹ",5,"2013"
"mężczyzna",1.267541569695,"45-59 lat","Łódzkie","M. ŁÓDŹ",5,"2013"
"kobieta",1.181088068736,"45-59 lat","Łódzkie","M. ŁÓDŹ",5,"2013"
"kobieta",2.356614801153,"25-34 lata","Łódzkie","M. ŁÓDŹ",40,"2013"
"mężczyzna",2.5357712303175,"25-34 lata","Łódzkie","M. ŁÓDŹ",45,"2013"
"kobieta",0.820221953859,"45-59 lat","Łódzkie","M. ŁÓDŹ",25,"2013"
"mężczyzna",0.874927671434775,"45-59 lat","Łódzkie","M. ŁÓDŹ",4,"2013"
"kobieta",1.470105778596,"do 24 lat","Łódzkie","M. ŁÓDŹ",45,"2013"
"kobieta",1.25931439539211,"do 24 lat","Łódzkie","M. ŁÓDŹ",5,"2013"
"mężczyzna",1.07990998020937,"60-64 lata","Łódzkie","M. ŁÓDŹ",1,"2013"
"mężczyzna",4.7747683555965,"25-34 lata","Łódzkie","M. ŁÓDŹ",30,"2013"
"kobieta",4.2982736844345,"45-59 lat","Łódzkie","M. ŁÓDŹ",10,"2013"
"kobieta",4.33314379215503,"25-34 lata","Łódzkie","M. ŁÓDŹ",1,"2013"
"kobieta",0.627946900359,"45-59 lat","Łódzkie","M. ŁÓDŹ",0,"2013"
"kobieta",1.9402846534575,"25-34 lata","Łódzkie","M. ŁÓDŹ",2,"2013"
"mężczyzna",1.9143187370955,"35-44 lata","Łódzkie","M. ŁÓDŹ",10,"2013"
"kobieta",0.5759789550615,"45-59 lat","Łódzkie","M. ŁÓDŹ",0,"2013"
"kobieta",0.706018380204,"do 24 lat","Łódzkie","M. ŁÓDŹ",50,"2013"
"kobieta",0.95604729648705,"65+ lat","Łódzkie","M. ŁÓDŹ",5,"2013"
"mężczyzna",2.5357712303175,"25-34 lata","Łódzkie","M. ŁÓDŹ",20,"2013"
"kobieta",2.356614801153,"25-34 lata","Łódzkie","M. ŁÓDŹ",2,"2013"
"kobieta",1.134026553357,"25-34 lata","Łódzkie","M. ŁÓDŹ",15,"2013"
"kobieta",1.4112588760545,"do 24 lat","Łódzkie","M. ŁÓDŹ",56,"2013"
"mężczyzna",1.3463148046845,"25-34 lata","Łódzkie","M. ŁÓDŹ",60,"2013"
"mężczyzna",1.843304825331,"25-34 lata","Łódzkie","M. ŁÓDŹ",1,"2013"
"kobieta",1.713073125135,"25-34 lata","Łódzkie","M. ŁÓDŹ",2,"2013"
"kobieta",0.613888373097,"65+ lat","Łódzkie","M. ŁÓDŹ",2,"2013"
"mężczyzna",0.605879189904,"65+ lat","Łódzkie","M. ŁÓDŹ",20,"2013"
"mężczyzna",1.540394510844,"35-44 lata","Łódzkie","M. ŁÓDŹ",3,"2013"
"mężczyzna",1.280225867133,"45-59 lat","Łódzkie","M. ŁÓDŹ",15,"2013"
"kobieta",1.192907616441,"45-59 lat","Łódzkie","M. ŁÓDŹ",2,"2013"
"kobieta",1.4081098596453,"35-44 lata","Łódzkie","M. ŁÓDŹ",5,"2013"
"kobieta",0.8035779615375,"do 24 lat","Łódzkie","M. ŁÓDŹ",7,"2013"
"mężczyzna",0.6698501738205,"65+ lat","Łódzkie","M. ŁÓDŹ",2,"2013"
"kobieta",0.678703610421,"65+ lat","Łódzkie","M. ŁÓDŹ",4,"2013"
"kobieta",0.8035779615375,"do 24 lat","Łódzkie","M. ŁÓDŹ",6,"2013"
"kobieta",0.9669629562375,"45-59 lat","Łódzkie","M. ŁÓDŹ",20,"2013"
"kobieta",1.050842704323,"25-34 lata","Łódzkie","M. ŁÓDŹ",10,"2013"
"mężczyzna",1.0858377400755,"35-44 lata","Łódzkie","M. ŁÓDŹ",20,"2013"
"kobieta",1.023145336464,"35-44 lata","Łódzkie","M. ŁÓDŹ",10,"2013"
"kobieta",1.22416866089437,"35-44 lata","Łódzkie","M. ŁÓDŹ",9,"2013"
"mężczyzna",1.237312417629,"35-44 lata","Łódzkie","M. ŁÓDŹ",60,"2013"
"mężczyzna",1.6184747748285,"do 24 lat","Łódzkie","M. ŁÓDŹ",21,"2013"
"kobieta",1.253861736447,"45-59 lat","Łódzkie","M. ŁÓDŹ",10,"2013"
"mężczyzna",1.41292444650525,"45-59 lat","Łódzkie","M. ŁÓDŹ",12,"2013"
"mężczyzna",1.368283937574,"35-44 lata","Łódzkie","M. ŁÓDŹ",1,"2013"
"kobieta",1.2892842669885,"35-44 lata","Łódzkie","M. ŁÓDŹ",2,"2013"
"kobieta",0.6458850892335,"65+ lat","Łódzkie","M. ŁÓDŹ",8,"2013"
"mężczyzna",0.637459147422,"65+ lat","Łódzkie","M. ŁÓDŹ",14,"2013"
"mężczyzna",1.099534165587,"35-44 lata","Łódzkie","M. ŁÓDŹ",10,"2013"
"kobieta",1.036050213405,"35-44 lata","Łódzkie","M. ŁÓDŹ",12,"2013"
"mężczyzna",1.3742405601705,"25-34 lata","Łódzkie","M. ŁÓDŹ",3,"2013"
"kobieta",1.187305287471,"35-44 lata","Łódzkie","M. ŁÓDŹ",4,"2013"
"mężczyzna",0.943301412471,"45-59 lat","Łódzkie","M. ŁÓDŹ",5,"2013"
"kobieta",0.878962470711,"45-59 lat","Łódzkie","M. ŁÓDŹ",1,"2013"
"mężczyzna",0.645862640877,"60-64 lata","Łódzkie","M. ŁÓDŹ",10,"2013"
"kobieta",0.6144378698235,"45-59 lat","Łódzkie","M. ŁÓDŹ",20,"2013"
"kobieta",1.178544572343,"45-59 lat","Łódzkie","M. ŁÓDŹ",20,"2013"
"mężczyzna",1.2604781455215,"35-44 lata","Łódzkie","M. ŁÓDŹ",20,"2013"
"kobieta",1.1877025257795,"35-44 lata","Łódzkie","M. ŁÓDŹ",20,"2013"
"kobieta",1.130368447263,"25-34 lata","Lubelskie","LUBELSKI",30,"2013"
"mężczyzna",1.4130508405125,"25-34 lata","Łódzkie","PIOTRKOWSKI",15,"2013"
"kobieta",1.3788780002172,"25-34 lata","Łódzkie","PIOTRKOWSKI",20,"2013"
"mężczyzna",0.6751557940785,"35-44 lata","Łódzkie","PIOTRKOWSKI",4,"2013"
"kobieta",0.636174711024,"35-44 lata","Łódzkie","PIOTRKOWSKI",3,"2013"
"mężczyzna",1.26161221697157,"25-34 lata","Łódzkie","PIOTRKOWSKI",4,"2013"
"mężczyzna",1.46596500941288,"do 24 lat","Łódzkie","PIOTRKOWSKI",4,"2013"
"mężczyzna",1.46596500941288,"do 24 lat","Łódzkie","PIOTRKOWSKI",4,"2013"
"kobieta",0.6240672387465,"35-44 lata","Łódzkie","PIOTRKOWSKI",3,"2013"
"kobieta",0.412844796345,"45-59 lat","Łódzkie","SKIERNIEWICKI",4,"2013"
"kobieta",0.694198832499,"45-59 lat","Małopolskie","KRAKOWSKI",10,"2013"
"kobieta",0.83438175248928,"do 24 lat","Małopolskie","KRAKOWSKI",4,"2013"
"kobieta",1.024476621606,"35-44 lata","Małopolskie","KRAKOWSKI",1,"2013"
"mężczyzna",1.339126450527,"35-44 lata","Małopolskie","KRAKOWSKI",22,"2013"
"mężczyzna",1.31998192601481,"do 24 lat","Małopolskie","KRAKOWSKI",25,"2013"
"kobieta",1.3755386607855,"do 24 lat","Małopolskie","KRAKOWSKI",10,"2013"
"kobieta",2.44975505457562,"45-59 lat","Małopolskie","KRAKOWSKI",2,"2013"
"mężczyzna",2.702387812338,"25-34 lata","Małopolskie","KRAKOWSKI",22,"2013"
"kobieta",2.341537313709,"25-34 lata","Małopolskie","KRAKOWSKI",5,"2013"
"kobieta",1.26278423200022,"45-59 lat","Małopolskie","KRAKOWSKI",1,"2013"
"mężczyzna",1.58882390023406,"35-44 lata","Małopolskie","KRAKOWSKI",25,"2013"
"kobieta",1.42536182998044,"do 24 lat","Małopolskie","TARNOWSKI",10,"2013"
"kobieta",0.6022884288795,"35-44 lata","Małopolskie","TARNOWSKI",20,"2013"
"kobieta",1.1956395911872,"35-44 lata","Małopolskie","OŚWIĘCIMSKI",20,"2013"
"kobieta",2.02245749683583,"25-34 lata","Małopolskie","OŚWIĘCIMSKI",10,"2013"
"kobieta",1.31507396375197,"do 24 lat","Małopolskie","OŚWIĘCIMSKI",8,"2013"
"mężczyzna",1.076304996687,"45-59 lat","Małopolskie","OŚWIĘCIMSKI",3,"2013"
"kobieta",0.969087741981,"45-59 lat","Małopolskie","OŚWIĘCIMSKI",2,"2013"
"mężczyzna",1.5509462144145,"25-34 lata","Małopolskie","OŚWIĘCIMSKI",2,"2013"
"kobieta",1.343848413516,"25-34 lata","Małopolskie","OŚWIĘCIMSKI",3,"2013"
"kobieta",0.5380314724215,"45-59 lat","Małopolskie","NOWOSĄDECKI",6,"2013"
"mężczyzna",0.8331268308,"do 24 lat","Małopolskie","NOWOSĄDECKI",20,"2013"
"kobieta",0.8954678688315,"45-59 lat","Małopolskie","NOWOSĄDECKI",0,"2013"
"kobieta",1.08370905027,"25-34 lata","Małopolskie","NOWOSĄDECKI",20,"2013"
"kobieta",1.2273189949245,"do 24 lat","Małopolskie","NOWOSĄDECKI",15,"2013"
"mężczyzna",2.792245655361,"25-34 lata","Małopolskie","NOWOSĄDECKI",0,"2013"
"kobieta",2.61538544906258,"25-34 lata","Małopolskie","NOWOSĄDECKI",7,"2013"
"mężczyzna",1.9162512477855,"45-59 lat","Małopolskie","NOWOSĄDECKI",1,"2013"
"kobieta",0.6481826297205,"45-59 lat","Małopolskie","KRAKOWSKI",12,"2013"
"mężczyzna",0.7415287521405,"45-59 lat","Małopolskie","KRAKOWSKI",5,"2013"
"mężczyzna",0.375486827067,"65+ lat","Małopolskie","KRAKOWSKI",10,"2013"
"kobieta",0.383689261329,"45-59 lat","Małopolskie","KRAKOWSKI",3,"2013"
"mężczyzna",1.5707144323515,"25-34 lata","Małopolskie","KRAKOWSKI",2,"2013"
"kobieta",1.178390361894,"25-34 lata","Małopolskie","KRAKOWSKI",3,"2013"
"mężczyzna",1.18733418924199,"45-59 lat","Małopolskie","KRAKOWSKI",20,"2013"
"kobieta",0.964562934123,"45-59 lat","Małopolskie","KRAKOWSKI",10,"2013"
"kobieta",0.768971379954,"45-59 lat","Małopolskie","KRAKOWSKI",3,"2013"
"kobieta",1.1938240949955,"35-44 lata","Małopolskie","KRAKOWSKI",5,"2013"
"mężczyzna",1.7681096631645,"35-44 lata","Małopolskie","KRAKOWSKI",19,"2013"
"mężczyzna",1.72911610663191,"35-44 lata","Małopolskie","KRAKOWSKI",40,"2013"
"kobieta",1.2553716324255,"35-44 lata","Małopolskie","KRAKOWSKI",7,"2013"
"kobieta",0.7618376826645,"35-44 lata","Małopolskie","KRAKOWSKI",5,"2013"
"mężczyzna",0.681947885943,"45-59 lat","Małopolskie","NOWOSĄDECKI",5,"2013"
"kobieta",0.641406228281178,"45-59 lat","Małopolskie","NOWOSĄDECKI",21,"2013"
"mężczyzna",2.9990623637955,"25-34 lata","Małopolskie","NOWOSĄDECKI",24,"2013"
"mężczyzna",1.09193468637247,"45-59 lat","Małopolskie","NOWOSĄDECKI",5,"2013"
"kobieta",1.693982261955,"25-34 lata","Małopolskie","NOWOSĄDECKI",25,"2013"
"kobieta",1.2808674997227,"25-34 lata","Małopolskie","NOWOSĄDECKI",7,"2013"
"kobieta",1.7033822672355,"25-34 lata","Małopolskie","KRAKOWSKI",5,"2013"
"kobieta",0.9760155,"45-59 lat",NA,NA,3,"2013"
"mężczyzna",1.760480150001,"25-34 lata","Małopolskie","KRAKOWSKI",6,"2013"
"kobieta",1.6016730584022,"25-34 lata","Małopolskie","KRAKOWSKI",10,"2013"
"mężczyzna",0.9760155,"35-44 lata","Małopolskie","KRAKOWSKI",10,"2013"
"kobieta",1.024816275,"35-44 lata","Małopolskie","KRAKOWSKI",6,"2013"
"mężczyzna",0.9760155,"35-44 lata","Małopolskie","KRAKOWSKI",10,"2013"
"mężczyzna",0.9760155,"65+ lat","Małopolskie","KRAKOWSKI",1,"2013"
"kobieta",0.9760155,"35-44 lata","Małopolskie","KRAKOWSKI",5,"2013"
